partyfacts_id,x_1,lo_1,up_1,x_2,lo_2,up_2
1617,0.43846658933259036,-0.08779335456534927,0.939940503642182,0.9291291744067316,-0.377319212930909,2.3204748090518734
1618,0.5866111632623607,0.145670096917099,1.04102929715198,1.199964297773758,-0.1445103239536189,2.579479128218176
1626,0.18341960895522486,-0.23681486523361903,0.5491464703449398,0.19957589584893315,-0.9626336726194122,1.471222092778263
1629,0.5435190047708064,0.15684699919415948,0.9189774011934442,-0.3128984488394865,-1.5101071429821051,0.9883548495083982
1634,2.003300987998095,1.2892995963041933,2.9769178790147466,-0.33145440809424886,-1.7145418004933124,1.1957957807909902
1637,0.008755610228006215,-0.4722164408223689,0.4485131116611696,0.11253461262139047,-1.0338500327809752,1.3536819229328492
1647,-2.4747976264645395,-3.488385460657255,-1.6145078795291463,-0.6971665264287135,-2.043749913089075,0.7162639787139028
1649,0.7624517206269983,0.22998654237307778,1.3095674366799344,0.3318969691678607,-0.9589455026660496,1.7173435328449957
1651,1.0902943373071212,0.5667222841037427,1.6125205628668644,-0.6449793748365854,-1.8745962280086987,0.7018518215565317
1657,1.4203020406834985,0.8810181611019335,2.0035352245302844,-0.8914716820361228,-2.180431463008715,0.4284745259038765
1659,-0.9850641906938172,-1.4803553391597994,-0.5245147392537408,1.613664331687132,0.3007590295097627,3.0472209873636107
1660,1.4024273403825527,0.7025694628517722,2.198434344046043,-0.9002829762069716,-2.1527784674146395,0.43667582142101224
1661,1.0537967639255905,0.48383640986497023,1.6198598037621728,-1.2150928984097917,-2.4803649350353907,0.06184777422206839
1665,-1.2772317122485624,-1.8659308812241218,-0.6827811170859122,-0.1672428900858416,-1.40808464777857,1.2109569763163799
1671,-1.2977653467531383,-1.975752625275448,-0.6226328195219241,-0.39261137403956836,-1.6184811329300353,0.9634768777958405
1682,-1.0627148654129355,-1.5708131158431553,-0.566654169050291,-1.0791499992563174,-2.2569063260989783,0.09293854619870286
1689,1.3636289296222812,0.7469800842173849,2.018995653843939,-0.1663466915760805,-1.4652048189420308,1.3255684172958884
1691,1.613538801323179,1.0721526061814775,2.2708605929758323,-0.062408714072418034,-1.4092707915371638,1.4303554440051465
1696,1.4227474751460716,0.8834527554148104,2.0101162393480125,0.1385835557972565,-1.21397993399343,1.690792932371673
1697,0.8367076553476338,0.37428312461973734,1.324996851315439,-0.01827909925087957,-1.285967764811321,1.3968345764777002
1701,-0.0784126424861008,-0.582834557747128,0.43906208620790976,0.2841080396501071,-0.8485683752541818,1.557237398287935
1702,0.33271474302465315,-0.2848307155630077,0.8992212683911487,-0.1161656459655212,-1.272782843456167,1.1383225459025896
1704,1.114896307997154,0.5589930612538515,1.6520825718066248,-0.910589913632508,-2.158450688491481,0.417621317495961
1708,0.178709652042152,-0.7215508786497882,0.8895084751092021,-0.8321459339427577,-1.915411499540448,0.30307178561384485
1712,1.06716145805816,0.4640379362732965,1.640929420573528,0.9645972288580387,-0.49438470185785105,2.5652916040819758
1715,-0.28599100223187274,-0.6496618759331412,0.09829334117541116,0.030809508866619713,-1.0773502362074645,1.2592508416674784
1719,-0.5349138554601667,-1.0032910784623585,-0.002466984752803914,-0.20901876680122286,-1.3221379119286318,1.0208276283578885
1725,0.24814402137288954,-0.0932563846408959,0.5733412158475792,0.08401276755425383,-1.0737814006429076,1.3473232045213626
1731,0.49490684916422295,0.014322637027440022,0.9715533820322584,0.22385436878946086,-1.0047338245793003,1.592871229178889
1740,-0.8551957170393458,-1.367105952654919,-0.3610001836172385,-0.018186340225281865,-1.1738227632266935,1.2333114322560137
1744,0.39162188802897435,-0.30550480011193704,0.9498436503141179,0.7240561863141283,-0.5531562621366412,2.0946048556060552
1750,0.6073484910314655,0.13313204334696893,1.0678506836754198,-1.0151558172375452,-2.174317455836393,0.213743126380563
1753,-1.832664619125424,-2.4370088579912528,-1.248975728398102,-0.23087851618201652,-1.5319779054928588,1.2155404865845472
1755,0.8279134338242092,0.2643225092979589,1.4112799129661977,0.08404940550447075,-1.1248441003371565,1.5230784449584163
1758,0.46154494218911196,-0.056810221066855696,0.9804794933754993,0.4087168578794228,-0.8441245221239093,1.7772866089411656
1768,0.8290019595931446,0.39110077878366833,1.2546204808632648,0.29536038973072587,-0.9914629605845618,1.698632942013168
1773,-0.48932575526621214,-0.8766007714490196,-0.06502614062141954,0.3036460942433226,-0.8163504535678646,1.535845587173862
1778,0.7268921875125554,0.2322202314463367,1.1992909137463692,-0.32657175398637317,-1.51876003426207,0.9634910425401128
1782,-0.93051012162375,-1.3897200674134973,-0.4882107773445158,0.5311160805050184,-0.6874650798738577,1.8183298504331307
1783,-0.4030292804679373,-0.7876311955171541,0.0511808954378508,1.056288962561128,-0.19783958358929202,2.4509531498152497
1793,1.3641558476633246,0.6673953424916718,2.1340283322250606,-1.4528367515749059,-2.864907753860889,-0.09111520469072566
